,cmc,power,resistence,raridades,cluster_textclass,predicted_cluster,true_label
2138,0.125,0.1875,0.0,0.875,0.6171003717472119,833,12.0
2139,0.125,0.125,0.06666666666666667,0.5,0.3159851301115241,508,0.23
2140,0.25,0.125,0.2,0.5,0.8420074349442379,904,0.04
2141,0.375,0.25,0.26666666666666666,0.875,0.9907063197026021,1263,0.2
2142,0.375,0.1875,0.06666666666666667,0.5,0.28810408921933084,323,0.5
2143,0.25,0.1875,0.06666666666666667,0.0,0.44423791821561337,701,0.04
2144,0.125,0.125,0.0,0.0,0.44052044609665425,731,0.04
2145,0.125,0.0625,0.0,0.5,0.5446096654275092,910,0.06
2146,0.3125,0.25,0.2,0.0,0.3754646840148699,99,0.04
2147,0.4375,0.375,0.33333333333333337,0.5,0.4962825278810409,132,0.1
2148,0.125,0.0625,0.13333333333333336,0.5,0.620817843866171,241,0.05
2149,0.125,0.125,0.0,0.875,0.620817843866171,833,0.07
2150,0.1875,0.125,0.13333333333333336,0.0,0.5446096654275092,1178,0.03
2151,0.3125,0.1875,0.13333333333333336,0.875,0.5557620817843866,411,1.15
2152,0.3125,0.0625,0.0,0.5,0.6877323420074349,465,0.04
2153,0.3125,0.125,0.06666666666666667,0.0,0.3215613382899628,842,0.04
2154,0.4375,0.5,0.4666666666666667,0.5,0.4628252788104089,409,0.1
2155,0.0625,0.0,0.0,0.5,0.7676579925650557,91,0.04
2156,0.375,0.125,0.13333333333333336,0.5,0.6282527881040892,463,0.25
2157,0.1875,0.0625,0.13333333333333336,0.5,0.620817843866171,241,0.11
2158,0.1875,0.0,0.26666666666666666,0.5,0.37174721189591076,187,0.04
2159,0.375,0.25,0.2,0.625,0.8085501858736059,737,0.25
2160,0.4375,0.375,0.2,0.875,0.1449814126394052,71,0.22
2161,0.25,0.1875,0.2,0.875,0.7397769516728624,569,10.0
2162,0.125,0.125,0.06666666666666667,0.0,0.6301115241635687,306,0.04
2163,0.25,0.125,0.0,0.5,0.6933085501858736,275,0.07
2164,0.25,0.25,0.06666666666666667,0.0,0.08921933085501858,1081,0.04
2165,0.1875,0.1875,0.13333333333333336,0.875,0.016728624535315983,320,0.12
2166,0.4375,0.25,0.26666666666666666,0.0,0.31226765799256506,39,0.04
2167,0.125,0.125,0.0,0.0,0.5446096654275092,163,0.04
2168,0.1875,0.125,0.06666666666666667,0.5,0.8085501858736059,224,0.07
2169,0.125,0.125,0.06666666666666667,0.875,0.2936802973977695,876,0.12
2170,0.1875,0.0625,0.13333333333333336,0.0,0.05762081784386617,536,0.08
2171,0.3125,0.125,0.06666666666666667,0.5,0.1449814126394052,891,0.04
2172,0.125,0.0625,0.0,0.5,0.5446096654275092,910,0.08
2173,0.3125,0.1875,0.13333333333333336,0.0,0.6933085501858736,1199,0.04
2174,0.3125,0.1875,0.06666666666666667,0.5,0.6728624535315985,357,0.07
2175,0.1875,0.1875,0.06666666666666667,0.5,0.7713754646840149,578,2.4
2176,0.125,0.0625,0.0,0.5,0.5446096654275092,910,0.09
2177,0.25,0.1875,0.2,0.875,0.27695167286245354,178,0.18
2178,0.25,0.1875,0.13333333333333336,0.625,0.7862453531598512,513,0.25
2179,0.375,0.3125,0.2,0.875,0.6784386617100372,1139,0.14
2180,0.125,0.0625,0.0,0.0,0.4479553903345725,621,0.1
2181,0.1875,0.125,0.13333333333333336,0.0,0.3847583643122676,1028,0.05
2182,0.0625,0.0625,0.0,0.0,0.5446096654275092,948,0.04
2183,0.25,0.1875,0.0,0.875,0.27695167286245354,1298,0.18
2184,0.3125,0.1875,0.13333333333333336,0.0,0.7955390334572491,291,0.05
2185,0.125,0.0625,0.0,0.875,0.6468401486988847,249,0.53
2186,0.1875,0.125,0.0,0.5,0.3048327137546468,1014,0.08
2187,0.1875,0.125,0.06666666666666667,0.5,0.3048327137546468,42,0.05
2188,0.375,0.3125,0.26666666666666666,0.5,0.7379182156133829,318,0.04
2189,0.5,0.375,0.26666666666666666,0.5,0.7434944237918215,1275,6.01
2190,0.0625,0.0625,0.0,0.0,0.17286245353159851,1079,0.0
2191,0.25,0.125,0.2,0.5,0.7973977695167286,904,0.1
2192,0.0625,0.0625,0.0,0.5,0.620817843866171,336,0.09
2193,0.3125,0.1875,0.13333333333333336,0.5,0.604089219330855,463,0.04
2194,0.375,0.375,0.33333333333333337,0.875,0.7955390334572491,351,0.14
2195,0.1875,0.0625,0.0,0.5,0.5446096654275092,269,0.04
2196,0.1875,0.1875,0.0,0.0,0.5446096654275092,317,0.04
2197,0.375,0.3125,0.26666666666666666,0.5,0.40892193308550184,412,0.04
2198,0.25,0.1875,0.13333333333333336,0.0,0.1003717472118959,366,0.04
2199,0.125,0.0625,0.0,0.0,0.020446096654275093,397,0.0
2200,0.1875,0.0625,0.0,0.0,0.620817843866171,1308,0.08
2201,0.25,0.125,0.0,0.0,0.19144981412639403,405,0.04
2202,0.3125,0.25,0.2,0.0,0.5297397769516728,373,0.03
2203,0.3125,0.25,0.2,0.625,0.016728624535315983,196,0.6
2204,0.25,0.375,0.26666666666666666,0.625,0.7137546468401487,114,89.94
2205,0.1875,0.1875,0.13333333333333336,0.5,0.27695167286245354,755,0.03
2206,0.3125,0.375,0.4,0.625,0.7137546468401487,460,16.71
2207,0.125,0.125,0.06666666666666667,0.5,0.17100371747211895,308,0.3
2208,0.25,0.4375,0.26666666666666666,0.625,0.7137546468401487,114,179.0
2209,0.3125,0.25,0.4,0.625,0.7137546468401487,722,40.0
2210,0.1875,0.125,0.13333333333333336,0.5,0.31226765799256506,1226,0.13
2211,0.1875,0.125,0.0,0.5,0.44423791821561337,985,0.1
2212,0.3125,0.375,0.26666666666666666,0.625,0.7137546468401487,114,21.85
2213,0.1875,0.1875,0.13333333333333336,0.5,0.2211895910780669,755,0.07
2214,0.0625,0.0625,0.0,0.5,0.2620817843866171,415,0.1
2215,0.1875,0.125,0.06666666666666667,0.5,0.6431226765799256,946,0.1
2216,0.25,0.125,0.06666666666666667,0.875,0.9814126394052044,197,18.99
2217,0.25,0.125,0.13333333333333336,0.5,0.20631970260223048,1043,0.4
2218,0.0625,0.0625,0.0,0.0,0.4163568773234201,80,0.9
2219,0.3125,0.125,0.26666666666666666,0.0,0.07434944237918215,1088,0.05
2220,0.4375,0.1875,0.26666666666666666,0.5,0.4869888475836431,309,0.05
2221,0.125,0.125,0.0,0.875,0.20631970260223048,104,17.0
2222,0.1875,0.0,0.06666666666666667,0.5,0.01486988847583643,116,0.13
2223,0.25,0.0625,0.2,0.0,0.040892193308550186,923,0.08
2224,0.1875,0.0625,0.2,0.875,0.32899628252788105,497,24.0
2225,0.4375,0.1875,0.33333333333333337,0.875,0.8810408921933085,940,0.33
2226,0.375,0.3125,0.33333333333333337,0.875,0.845724907063197,351,0.76
2227,0.25,0.25,0.13333333333333336,0.5,0.8828996282527881,261,0.11
2228,0.375,0.1875,0.13333333333333336,0.0,0.20631970260223048,499,0.05
2229,0.125,0.0625,0.0,0.0,0.01486988847583643,397,0.06
2230,0.25,0.0625,0.0,0.0,0.20631970260223048,1060,0.05
2231,0.125,0.0625,0.13333333333333336,0.5,0.3382899628252788,739,0.5
2232,0.1875,0.125,0.06666666666666667,0.0,0.6431226765799256,644,0.08
2233,0.4375,0.25,0.2,0.875,0.5018587360594795,150,3.99
2234,0.1875,0.125,0.06666666666666667,0.5,0.6431226765799256,946,0.17
2235,0.25,0.25,0.2,0.875,0.29182156133828996,469,0.99
2236,0.3125,0.1875,0.2,0.875,0.8252788104089219,1232,198.79
2237,0.375,0.25,0.2,0.5,0.46840148698884754,808,0.09
2238,0.125,0.0,0.13333333333333336,0.5,0.32899628252788105,1306,0.08
2239,0.1875,0.125,0.06666666666666667,0.875,0.6877323420074349,666,57.99
2240,0.125,0.0625,0.06666666666666667,0.5,0.09107806691449814,911,0.14
2241,0.1875,0.0625,0.0,0.0,0.8252788104089219,11,2.82
2242,0.25,0.125,0.06666666666666667,0.0,0.8252788104089219,682,0.0
2243,0.4375,0.3125,0.2,0.875,0.22490706319702602,1105,2.4
2244,0.3125,0.1875,0.13333333333333336,0.0,0.6431226765799256,1199,0.07
2245,0.25,0.125,0.13333333333333336,0.0,0.6877323420074349,750,0.05
2246,0.25,0.0625,0.2,0.5,0.9237918215613382,98,0.12
2247,0.0625,0.0625,0.0,0.0,0.35130111524163565,796,0.08
2248,0.375,0.0625,0.26666666666666666,0.875,0.4795539033457249,678,0.52
2249,0.1875,0.0625,0.06666666666666667,0.5,0.8252788104089219,224,7.9
2250,0.0625,0.0625,0.0,0.0,0.8773234200743494,501,0.03
2251,0.375,0.125,0.06666666666666667,0.0,0.2453531598513011,347,0.05
2252,0.1875,0.125,0.06666666666666667,0.5,0.6431226765799256,946,0.09
2253,0.375,0.3125,0.2,0.875,0.8252788104089219,671,47.41
2254,0.375,0.375,0.2,0.875,0.47769516728624534,234,1.62
2255,0.0625,0.0625,0.0,0.5,0.2657992565055762,415,0.1
2256,0.1875,0.1875,0.0,0.5,0.3308550185873606,1014,0.2
2257,0.3125,0.1875,0.06666666666666667,0.0,0.8252788104089219,1117,0.0
2258,0.4375,0.375,0.33333333333333337,0.875,0.845724907063197,677,0.45
2259,0.4375,0.1875,0.13333333333333336,0.5,0.2453531598513011,323,0.14
2260,0.25,0.25,0.2,0.5,0.14312267657992564,1318,0.08
2261,0.3125,0.125,0.06666666666666667,0.5,0.5278810408921932,962,0.42
2262,0.3125,0.125,0.0,0.0,0.6431226765799256,874,0.08
2263,0.125,0.125,0.0,0.0,0.8252788104089219,761,0.0
2264,0.1875,0.1875,0.13333333333333336,0.0,0.6840148698884758,0,0.08
2265,0.3125,0.125,0.06666666666666667,0.5,0.8252788104089219,1005,15.19
2266,0.25,0.3125,0.26666666666666666,0.875,0.4386617100371747,997,0.4
2267,0.125,0.0625,0.0,0.0,0.8940520446096654,1266,0.15
2268,0.125,0.125,0.0,0.5,0.5631970260223048,625,0.15
2269,0.4375,0.4375,0.2,0.5,0.4479553903345725,792,0.12
2270,0.125,0.0625,0.0,0.0,0.6431226765799256,28,0.03
2271,0.1875,0.125,0.06666666666666667,0.5,0.6431226765799256,946,0.08
2272,0.0625,0.0625,0.0,0.0,0.7156133828996282,223,0.06
2273,0.25,0.1875,0.06666666666666667,0.875,0.20631970260223048,147,0.79
2274,0.0625,0.125,0.06666666666666667,0.0,0.986988847583643,1241,0.68
2275,0.3125,0.25,0.13333333333333336,0.875,0.587360594795539,771,6.15
2276,0.125,0.0625,0.0,0.875,0.2806691449814126,559,0.6
2277,0.1875,0.0625,0.06666666666666667,0.875,0.654275092936803,666,0.5
2278,0.25,0.3125,0.2,0.5,0.6505576208178439,436,0.08
2279,0.375,0.3125,0.26666666666666666,0.875,0.8215613382899628,119,2.44
2280,0.3125,0.125,0.06666666666666667,0.5,0.20631970260223048,891,0.15
2281,0.1875,0.1875,0.06666666666666667,0.0,0.4591078066914498,701,0.04
2282,0.5625,0.5,0.26666666666666666,0.5,0.2453531598513011,1195,0.07
2283,0.1875,0.125,0.06666666666666667,0.5,0.6431226765799256,946,0.06
2284,0.0625,0.0625,0.0,0.0,0.9591078066914498,182,0.05
2285,0.3125,0.25,0.2,0.5,0.2453531598513011,851,0.09
2286,0.3125,0.125,0.0,0.0,0.2453531598513011,347,0.05
2287,0.1875,0.125,0.0,0.875,0.6059479553903345,833,7.31
2288,0.25,0.1875,0.13333333333333336,0.5,0.7676579925650557,267,0.3
2289,0.125,0.125,0.06666666666666667,0.5,0.5966542750929368,447,0.17
2290,0.125,0.0625,0.0,0.0,0.6319702602230483,28,0.1
2291,0.5,0.4375,0.4,0.875,0.022304832713754646,679,10.79
2292,0.125,0.0625,0.06666666666666667,0.0,0.6431226765799256,848,0.08
2293,0.375,0.1875,0.13333333333333336,0.875,0.637546468401487,540,2.47
2294,0.25,0.125,0.2,0.0,0.637546468401487,1055,0.1
2295,0.375,0.25,0.2,0.0,0.4535315985130111,1137,0.04
2296,0.1875,0.125,0.13333333333333336,0.875,0.637546468401487,67,5.99
2297,0.25,0.1875,0.13333333333333336,0.625,0.0037174721189591076,1229,19.98
2298,0.1875,0.125,0.2,0.625,0.013011152416356878,466,22.99
2299,0.3125,0.1875,0.2,0.625,0.22490706319702602,944,29.75
2300,0.375,0.375,0.26666666666666666,0.625,0.05762081784386617,473,34.9
2301,0.25,0.125,0.13333333333333336,0.625,0.22490706319702602,918,34.89
2302,0.3125,0.1875,0.2,0.625,0.9981412639405204,1313,129.9
2303,0.1875,0.125,0.06666666666666667,0.625,0.7230483271375464,1268,2.19
2304,0.25,0.125,0.26666666666666666,0.625,0.2955390334572491,495,29.94
2305,0.1875,0.1875,0.06666666666666667,0.625,0.33457249070631967,651,2.1
2306,0.1875,0.1875,0.13333333333333336,0.625,0.4163568773234201,179,26.44
2307,0.375,0.4375,0.26666666666666666,0.625,0.13382899628252787,370,110.5
2308,0.375,0.25,0.4666666666666667,0.625,0.13382899628252787,549,80.99
2309,0.25,0.3125,0.2,0.625,0.7472118959107806,1097,3.2
2310,0.4375,0.4375,0.4,0.625,0.0241635687732342,214,3.5
2311,0.125,0.0625,0.0,0.0,0.6245353159851301,28,0.04
2312,0.25,0.125,0.06666666666666667,0.5,0.39962825278810404,594,8.9
2313,0.25,0.125,0.0,0.0,0.21561338289962825,405,0.04
2314,0.25,0.125,0.06666666666666667,0.5,0.6394052044609665,633,0.1
2315,0.3125,0.1875,0.2,0.875,0.12267657992565055,338,1.1
2316,0.1875,0.0625,0.0,0.0,0.6561338289962825,693,0.1
2317,0.1875,0.125,0.0,0.5,0.6189591078066914,275,0.25
2318,0.0625,0.0625,0.0,0.0,0.07434944237918215,222,0.05
2319,0.3125,0.1875,0.13333333333333336,0.0,0.912639405204461,30,0.04
2320,0.1875,0.0625,0.06666666666666667,0.0,0.01486988847583643,838,0.04
2321,0.0625,0.0625,0.0,0.0,0.6412639405204461,279,0.1
2322,0.0625,0.0625,0.0,0.5,0.5631970260223048,336,0.09
2323,0.0625,0.0625,0.0,0.0,0.03903345724907063,970,0.2
2324,0.0625,0.0625,0.0,0.5,0.5427509293680297,336,0.03
2325,0.25,0.1875,0.13333333333333336,0.5,0.3308550185873606,128,0.06
2326,0.0625,0.0625,0.0,0.0,0.10594795539033457,63,0.05
2327,0.1875,0.125,0.33333333333333337,0.0,0.32899628252788105,1101,0.03
2328,0.25,0.125,0.2,0.0,0.02973977695167286,84,0.1
2329,0.3125,0.3125,0.2,0.625,0.2007434944237918,413,1.95
2330,0.375,0.25,0.26666666666666666,0.625,0.24349442379182154,977,2.0
2331,0.125,0.0625,0.13333333333333336,0.625,0.18773234200743494,535,2.49
2332,0.3125,0.0625,0.2,0.625,0.6282527881040892,385,2.25
2333,0.125,0.1875,0.0,0.875,0.19144981412639403,104,5.56
2334,0.125,0.0625,0.0,0.875,0.0,434,8.9
2335,0.25,0.0625,0.13333333333333336,0.875,0.18773234200743494,1037,0.66
2336,0.375,0.375,0.26666666666666666,0.875,0.17472118959107805,1056,1.4
2337,0.125,0.125,0.06666666666666667,0.875,0.3252788104089219,754,0.9
2338,0.5625,0.3125,0.26666666666666666,0.875,0.03717472118959107,292,15.53
2339,0.1875,0.1875,0.13333333333333336,0.875,0.18773234200743494,958,0.5
2340,0.375,0.25,0.2,0.875,0.03345724907063197,1085,24.94
2341,0.3125,0.1875,0.2,0.875,0.06319702602230483,168,2.79
2342,0.125,0.0625,0.0,0.875,0.2806691449814126,559,12.9
2343,0.25,0.1875,0.2,0.625,0.25464684014869887,1175,39.57
2344,0.375,0.375,0.33333333333333337,0.625,0.37732342007434944,1259,48.48
2345,0.3125,0.0,0.26666666666666666,0.875,0.14312267657992564,311,3.13
2346,0.4375,0.3125,0.4,0.875,0.9907063197026021,1102,1.68
2347,0.1875,0.1875,0.13333333333333336,0.875,0.6524163568773234,67,1.18
2348,0.25,0.25,0.2,0.625,0.33643122676579923,777,1.02
2349,0.1875,0.125,0.2,0.5,0.6524163568773234,1093,0.83
2350,0.25,0.125,0.06666666666666667,0.5,0.22862453531598512,282,0.35
2351,0.1875,0.0625,0.06666666666666667,0.875,0.42007434944237915,194,99.5
2352,0.3125,0.25,0.2,0.625,0.6319702602230483,108,1.07
2353,0.25,0.0625,0.13333333333333336,0.5,0.40892193308550184,227,0.3
2354,0.1875,0.0625,0.13333333333333336,0.625,0.18773234200743494,1012,2.02
2355,0.25,0.0625,0.2,0.5,0.6524163568773234,683,0.79
2356,0.1875,0.0625,0.2,0.875,0.11338289962825278,840,5.45
2357,0.375,0.3125,0.33333333333333337,0.875,0.7434944237918215,119,2.29
2358,0.4375,0.125,0.06666666666666667,0.875,0.9907063197026021,978,8.44
2359,0.25,0.1875,0.2,0.875,0.19144981412639403,1249,0.7
2360,0.25,0.125,0.06666666666666667,0.5,0.11338289962825278,46,0.25
2361,0.4375,0.25,0.2,0.875,0.9907063197026021,1331,0.27
2362,0.1875,0.1875,0.06666666666666667,0.5,0.19144981412639403,1133,0.2
2363,0.1875,0.1875,0.13333333333333336,0.875,0.1821561338289963,958,1.95
2364,0.375,0.3125,0.2,0.625,0.5855018587360594,229,1.95
2365,0.1875,0.1875,0.13333333333333336,0.875,0.18773234200743494,958,0.59
2366,0.4375,0.3125,0.26666666666666666,0.875,0.33457249070631967,943,0.34
2367,0.125,0.0625,0.06666666666666667,0.875,0.0724907063197026,768,0.78
2368,0.25,0.125,0.13333333333333336,0.625,0.016728624535315983,1229,179.79
2369,0.1875,0.0625,0.0,0.0,0.9907063197026021,216,0.23
2370,0.1875,0.125,0.06666666666666667,0.625,0.19144981412639403,1012,2.18
2371,0.1875,0.125,0.06666666666666667,0.875,0.040892193308550186,451,2.69
2372,0.6875,0.625,0.6,0.875,0.24349442379182154,713,1.25
2373,0.375,0.3125,0.26666666666666666,0.875,0.241635687732342,430,1.01
2374,0.125,0.0625,0.0,0.875,0.8884758364312267,365,17.0
2375,0.25,0.4375,0.4,0.875,0.9423791821561338,346,1.5
2376,0.1875,0.1875,0.06666666666666667,0.0,0.027881040892193308,298,0.17
2377,0.3125,0.1875,0.13333333333333336,0.875,0.483271375464684,583,1500.0
2378,0.375,0.25,0.2,0.625,0.12639405204460966,929,0.0
2379,0.4375,0.3125,0.26666666666666666,0.875,0.8550185873605948,1045,0.16
2380,0.375,0.3125,0.2,0.5,0.3940520446096654,900,0.19
2381,0.3125,0.1875,0.13333333333333336,0.0,0.33643122676579923,877,0.05
2382,0.3125,0.1875,0.26666666666666666,0.5,0.07434944237918215,697,0.05
2383,0.25,0.1875,0.06666666666666667,0.0,0.8104089219330854,153,0.05
2384,0.1875,0.25,0.13333333333333336,0.0,0.45167286245353155,1112,0.05
2385,0.125,0.1875,0.06666666666666667,0.0,0.1449814126394052,349,0.14
2386,0.1875,0.1875,0.2,0.0,0.4386617100371747,522,0.04
2387,0.5,0.5,0.2,0.0,0.17286245353159851,1189,0.04
2388,0.3125,0.25,0.2,0.5,0.4256505576208178,193,0.1
2389,0.3125,0.25,0.2,0.0,0.5576208178438662,373,0.05
2390,0.125,0.0625,0.0,0.0,0.9144981412639405,55,0.75
2391,0.375,0.3125,0.26666666666666666,0.0,0.02973977695167286,158,0.04
2392,0.375,0.375,0.2,0.0,0.10223048327137546,1041,0.05
2393,0.3125,0.3125,0.26666666666666666,0.5,0.12267657992565055,1024,0.18
2394,0.3125,0.1875,0.13333333333333336,0.5,0.33643122676579923,830,0.08
2395,0.125,0.125,0.06666666666666667,0.5,0.8884758364312267,573,0.74
2396,0.1875,0.125,0.0,0.5,0.39776951672862454,805,0.19
2397,0.1875,0.0625,0.0,0.875,0.4070631970260223,194,2.36
2398,0.3125,0.1875,0.13333333333333336,0.5,0.32342007434944237,830,0.06
2399,0.125,0.0,0.06666666666666667,0.875,0.4256505576208178,961,0.33
2400,0.1875,0.1875,0.06666666666666667,0.5,0.828996282527881,578,0.09
2401,0.25,0.0625,0.33333333333333337,0.875,0.32342007434944237,97,5.5
2402,0.125,0.0625,0.13333333333333336,0.0,0.20446096654275092,354,0.86
2403,0.3125,0.0,0.06666666666666667,0.875,0.6505576208178439,652,0.59
2404,0.1875,0.0625,0.2,0.5,0.3252788104089219,1280,0.25
2405,0.3125,0.125,0.2,0.5,0.7397769516728624,458,0.1
2406,0.375,0.125,0.4,0.875,0.6319702602230483,1230,0.7
2407,0.25,0.1875,0.13333333333333336,0.875,0.6319702602230483,514,0.18
2408,0.1875,0.125,0.13333333333333336,0.875,0.5557620817843866,886,1.95
2409,0.1875,0.0625,0.13333333333333336,0.5,0.7360594795539033,166,0.25
2410,0.125,0.0625,0.0,0.5,0.6933085501858736,199,0.15
2411,0.1875,0.125,0.06666666666666667,0.875,0.7026022304832713,492,19.99
2412,0.25,0.0625,0.13333333333333336,0.875,0.055762081784386616,795,0.69
2413,0.3125,0.0,0.2,0.0,0.7304832713754646,364,0.23
2414,0.1875,0.0625,0.06666666666666667,0.5,0.29182156133828996,1144,0.11
2415,0.1875,0.125,0.06666666666666667,0.5,0.7732342007434944,681,0.15
2416,0.1875,0.0625,0.0,0.0,0.5427509293680297,416,0.18
2417,0.5,0.4375,0.4,0.875,0.35130111524163565,1165,0.77
2418,0.375,0.25,0.2,0.875,0.9237918215613382,169,0.5
2419,0.5,0.4375,0.4,0.875,0.14312267657992564,526,3.75
2420,0.125,0.0625,0.0,0.5,0.4851301115241635,399,0.14
2421,0.1875,0.0625,0.0,0.875,0.8513011152416357,1062,1.43
2422,0.3125,0.125,0.06666666666666667,0.875,0.40892193308550184,384,2.95
2423,0.4375,0.5,0.33333333333333337,0.875,0.8085501858736059,72,0.39
2424,0.3125,0.25,0.2,0.5,0.9758364312267658,507,0.11
2425,0.125,0.0625,0.0,0.875,0.31226765799256506,559,0.0
2426,0.1875,0.125,0.06666666666666667,0.875,0.137546468401487,663,18.0
2427,0.3125,0.1875,0.06666666666666667,0.875,0.6840148698884758,208,1.99
2428,0.1875,0.125,0.13333333333333336,0.5,0.5037174721189591,352,1.49
2429,0.0625,0.0625,0.0,0.0,0.516728624535316,253,1.5
2430,0.125,0.0625,0.0,0.0,0.046468401486988845,397,0.18
2431,0.375,0.375,0.2,0.875,0.0762081784386617,546,0.24
2432,0.375,0.25,0.2,0.875,0.29925650557620814,828,0.44
2433,0.375,0.375,0.33333333333333337,0.875,0.533457249070632,215,0.28
2434,0.1875,0.0625,0.0,0.875,0.9423791821561338,254,118.94
2435,0.1875,0.125,0.06666666666666667,0.5,0.10780669144981413,190,5.54
2436,0.375,0.375,0.33333333333333337,0.875,0.5743494423791822,215,6.98
2437,0.375,0.3125,0.26666666666666666,0.875,0.4275092936802974,489,0.25
2438,0.375,0.375,0.0,0.0,0.7955390334572491,898,0.07
2439,0.4375,0.3125,0.26666666666666666,0.5,0.7453531598513011,426,0.51
2440,0.25,0.0,0.2,0.5,0.5762081784386617,329,0.17
2441,0.375,0.25,0.2,0.5,0.5631970260223048,1183,0.09
2442,0.375,0.125,0.06666666666666667,0.875,0.0762081784386617,258,11.55
2443,0.25,0.25,0.2,0.875,0.06319702602230483,1208,0.38
2444,0.375,0.1875,0.33333333333333337,0.5,0.022304832713754646,487,0.04
2445,0.0625,0.0625,0.0,0.0,0.1449814126394052,63,0.14
2446,0.1875,0.0625,0.0,0.0,0.020446096654275093,922,1.25
2447,0.1875,0.125,0.06666666666666667,0.0,0.9553903345724907,251,0.19
2448,0.1875,0.0625,0.06666666666666667,0.875,0.8104089219330854,29,2.5
2449,0.25,0.5,0.2,0.875,0.5055762081784386,836,0.95
2450,0.125,0.125,0.0,0.5,0.137546468401487,1176,0.09
2451,0.125,0.0625,0.0,0.875,0.4758364312267658,752,0.44
2452,0.1875,0.125,0.06666666666666667,0.5,0.8475836431226765,224,0.64
2453,0.25,0.1875,0.13333333333333336,0.0,0.19516728624535315,103,0.14
2454,0.375,0.375,0.33333333333333337,0.875,0.4758364312267658,850,2.99
2455,0.25,0.25,0.2,0.875,0.4851301115241635,960,0.99
2456,0.125,0.3125,0.26666666666666666,0.5,0.6152416356877323,1326,0.25
2457,0.5,0.4375,0.4,0.0,0.8085501858736059,1163,0.05
2458,0.4375,0.375,0.33333333333333337,0.875,0.5390334572490706,1070,0.15
2459,0.375,0.25,0.2,0.5,0.9349442379182156,1238,0.11
2460,0.1875,0.125,0.13333333333333336,0.625,0.6319702602230483,1291,40.01
2461,0.3125,0.25,0.2,0.625,0.5762081784386617,229,1.5
2462,0.25,0.0625,0.13333333333333336,0.625,0.22490706319702602,918,8.51
2463,0.3125,0.125,0.2,0.625,0.7397769516728624,385,0.0
2464,0.125,0.125,0.06666666666666667,0.5,0.5557620817843866,650,0.05
2465,0.375,0.25,0.26666666666666666,0.625,0.14312267657992564,867,44.75
2466,0.3125,0.125,0.13333333333333336,0.875,0.9423791821561338,530,0.43
2467,0.1875,0.125,0.06666666666666667,0.5,0.1821561338289963,1036,0.1
2468,0.3125,0.25,0.13333333333333336,0.875,0.026022304832713755,406,2.88
2469,0.375,0.1875,0.13333333333333336,0.5,0.8754646840148699,207,0.15
2470,0.1875,0.125,0.06666666666666667,0.625,0.6524163568773234,1268,1.08
2471,0.125,0.125,0.06666666666666667,0.5,0.2732342007434944,508,0.5
2472,0.1875,0.125,0.06666666666666667,0.875,0.5297397769516728,162,0.95
2473,0.3125,0.25,0.2,0.875,0.32342007434944237,816,5.99
2474,0.125,0.125,0.06666666666666667,0.5,0.6412639405204461,1128,0.34
2475,0.25,0.125,0.06666666666666667,0.5,0.7397769516728624,392,0.13
2476,0.0,0.125,0.06666666666666667,0.5,0.8271375464684014,890,0.17
2477,0.4375,0.3125,0.2,0.875,0.03717472118959107,546,1.99
2478,0.25,0.1875,0.13333333333333336,0.875,0.5130111524163569,278,9.99
